=~=~=~=~=~=~=~=~=~=~=~= MobaXterm log 2022.09.28 14:57:40 =~=~=~=~=~=~=~=~=~=~=~=

Password:
Login incorrect
login: root
Password:
No home directory.
Logging in with home = "/".
# slog2info -w | grep UpdateService 
Jan 01 00:00:14.922          UpdateService.2781347                           0  -----ONLINE-----
1970-01-01-00.09.26swupdate.manager.Dispatcher ; APP_FX11 : 37
1970-01-01-00.09.26swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.26swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:26.492         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.26swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.26swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.26swupdate.manager.Dispatcher ; APP_FX11 : 37
1970-01-01-00.09.26swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.26swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:26.769         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.26swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.27swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.27swupdate.manager.Dispatcher ; APP_FX11 : 38
1970-01-01-00.09.27swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.27swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:27.046         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.27swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.27swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.27swupdate.manager.Dispatcher ; APP_FX11 : 38
1970-01-01-00.09.27swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.27swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:27.323         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
Jan 01 00:09:27.456         CMW_Cluster.479311..11           clusterlog      0  [UpdateService]DoipEngine::routineStart0239
Jan 01 00:09:27.456         CMW_Cluster.479311..10           clusterlog      0  [UpdateService]DoipModule::updateProgressShowStatus : notify showstate 1, progress 60
Jan 01 00:09:27.456         CMW_Cluster.479311..10           clusterlog      0  [UpdateService]DoipModule::updateProgressShowStatus : notify showstate 1, progress 60
1970-01-01-00.09.27swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.27swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.27swupdate.manager.Dispatcher ; APP_FX11 : 38
1970-01-01-00.09.27swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.27swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:27.600         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.27swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.27swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.27swupdate.manager.Dispatcher ; APP_FX11 : 38
1970-01-01-00.09.27swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.27swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:27.878         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.28swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.28swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.28swupdate.manager.Dispatcher ; APP_FX11 : 39
1970-01-01-00.09.28swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.28swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:28.154         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.28swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.28swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.28swupdate.manager.Dispatcher ; APP_FX11 : 39
1970-01-01-00.09.28swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.28swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:28.432         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.28swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.28swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.28swupdate.manager.Dispatcher ; APP_FX11 : 39
1970-01-01-00.09.28swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.28swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:28.707         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.28swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.28swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.28swupdate.manager.Dispatcher ; APP_FX11 : 39
1970-01-01-00.09.28swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.28swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:28.975         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.29swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.29swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.29swupdate.manager.Dispatcher ; APP_FX11 : 40
1970-01-01-00.09.29swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.29swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:29.251         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.29swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.29swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.29swupdate.manager.Dispatcher ; APP_FX11 : 40
1970-01-01-00.09.29swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.29swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:29.527         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.29swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.29swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.29swupdate.manager.Dispatcher ; APP_FX11 : 40
1970-01-01-00.09.29swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.29swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:29.802         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.30swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.30swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.30swupdate.manager.Dispatcher ; APP_FX11 : 40
1970-01-01-00.09.30swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.30swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:30.069         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.30swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.30swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.30swupdate.manager.Dispatcher ; APP_FX11 : 41
1970-01-01-00.09.30swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.30swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:30.345         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.30swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.30swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.30swupdate.manager.Dispatcher ; APP_FX11 : 41
1970-01-01-00.09.30swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.30swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:30.622         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
Jan 01 00:09:30.744         CMW_Cluster.479311..11           clusterlog      0  [UpdateService]DoipEngine::diag_request_resultroutine : id 565
Jan 01 00:09:30.744         CMW_Cluster.479311..11           clusterlog      0  [UpdateService]DoipEngine::routineCheck0235
1970-01-01-00.09.30swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.30swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.30swupdate.manager.Dispatcher ; APP_FX11 : 41
1970-01-01-00.09.30swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.30swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:30.897         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.31swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.31swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.31swupdate.manager.Dispatcher ; APP_FX11 : 41
1970-01-01-00.09.31swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.31swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:31.173         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.31swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.31swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.31swupdate.manager.Dispatcher ; APP_FX11 : 42
1970-01-01-00.09.31swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.31swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:31.448         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.31swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.31swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.31swupdate.manager.Dispatcher ; APP_FX11 : 42
1970-01-01-00.09.31swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.31swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:31.735         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.31swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.32swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.32swupdate.manager.Dispatcher ; APP_FX11 : 42
1970-01-01-00.09.32swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.32swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:32.021         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.32swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.32swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.32swupdate.manager.Dispatcher ; APP_FX11 : 42
1970-01-01-00.09.32swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.32swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:32.306         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
Jan 01 00:09:32.457         CMW_Cluster.479311..11           clusterlog      0  [UpdateService]DoipEngine::routineStart0239
Jan 01 00:09:32.457         CMW_Cluster.479311..10           clusterlog      0  [UpdateService]DoipModule::updateProgressShowStatus : notify showstate 1, progress 60
Jan 01 00:09:32.457         CMW_Cluster.479311..10           clusterlog      0  [UpdateService]DoipModule::updateProgressShowStatus : notify showstate 1, progress 60
1970-01-01-00.09.32swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.32swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.32swupdate.manager.Dispatcher ; APP_FX11 : 43
1970-01-01-00.09.32swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.32swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:32.593         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.32swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.32swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.32swupdate.manager.Dispatcher ; APP_FX11 : 43
1970-01-01-00.09.32swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.32swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:32.878         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.33swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.33swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.33swupdate.manager.Dispatcher ; APP_FX11 : 43
1970-01-01-00.09.33swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.33swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:33.164         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.33swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.33swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.33swupdate.manager.Dispatcher ; APP_FX11 : 43
1970-01-01-00.09.33swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.33swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:33.449         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.33swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.33swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.33swupdate.manager.Dispatcher ; APP_FX11 : 44
1970-01-01-00.09.33swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.33swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:33.733         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.33swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.34swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.34swupdate.manager.Dispatcher ; APP_FX11 : 44
1970-01-01-00.09.34swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.34swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:34.018         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.34swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.34swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.34swupdate.manager.Dispatcher ; APP_FX11 : 44
1970-01-01-00.09.34swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.34swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:34.304         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.34swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.34swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.34swupdate.manager.Dispatcher ; APP_FX11 : 44
1970-01-01-00.09.34swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.34swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:34.588         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.34swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.34swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.34swupdate.manager.Dispatcher ; APP_FX11 : 45
1970-01-01-00.09.34swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.34swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:34.874         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
1970-01-01-00.09.35swupdate.client.scc.installer ; Write Finsish
1970-01-01-00.09.35swupdate.client.scc.installer ; Enter :sccNotify
1970-01-01-00.09.35swupdate.manager.Dispatcher ; APP_FX11 : 45
1970-01-01-00.09.35swupdate.client.scc.installer ; Enter :receiveSccResponse
1970-01-01-00.09.35swupdate.client.scc.installer ; Enter :transferData
Jan 01 00:09:35.158         CMW_Cluster.479311..15           clusterlog      0  [UpdateService]SwupdtProxy onBroadcast Message 0x0a received from SccUpdater 
